0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,60min
0,0,0,0,1,6,1,62,79,67,1,5,5,0,0,27,0
0,0,0,0,0,0,9,0,25,30,29,11,1,0,0,0,0
0,0,0,0,0,9,0,32,93,3,65,2,2,0,0,0,0
0,0,0,0,5,0,27,54,65,0,74,8,1,0,0,0,0
0,0,0,0,17,0,21,0,35,51,76,3,4,3,0,0,0
0,0,0,0,0,9,12,40,58,51,25,15,4,0,1,0,0
0,0,0,0,0,1,11,58,43,0,72,11,0,0,0,0,0
0,0,0,0,1,2,0,0,30,32,0,13,15,0,1,0,0
0,0,0,0,0,21,32,33,24,57,29,9,2,0,1,0,0
0,0,0,0,1,17,8,31,15,27,0,8,9,0,0,0,0
0,0,0,0,0,0,0,72,22,55,71,8,10,1,0,0,0
0,0,0,0,2,0,17,40,53,0,67,32,11,0,0,1,0
0,0,0,0,0,0,12,41,90,NaN,34,53,4,0,0,0,0
0,0,0,0,0,0,45,9,94,NaN,20,11,8,0,0,0,0
0,0,0,0,0,0,11,1,13,NaN,12,10,0,0,0,0,0
0,0,0,0,0,11,7,5,27,NaN,20,6,2,0,1,0,0
0,0,0,0,0,2,14,23,46,NaN,31,41,2,0,1,0,0
0,0,0,0,0,0,0,49,110,NaN,41,11,1,0,0,0,0
0,0,0,0,0,0,0,33,84,NaN,65,0,15,0,1,0,0
0,0,0,0,0,0,1,0,0,NaN,72,33,2,0,1,0,0
0,0,0,0,0,0,32,0,18,NaN,49,29,0,0,0,0,0
0,0,0,0,0,0,8,0,4,NaN,30,0,2,0,0,0,0
0,0,0,0,0,0,30,37,7,NaN,58,2,2,1,0,0,0
0,0,0,0,5,0,0,49,50,NaN,128,6,4,1,0,0,0
0,0,0,0,0,14,15,0,9,NaN,18,10,1,0,0,0,0
0,0,0,0,0,0,14,25,23,NaN,0,1,0,0,0,0,0
0,0,0,0,0,2,1,50,44,NaN,54,9,0,0,0,0,0
0,0,0,0,0,3,0,60,109,NaN,32,18,1,0,0,0,0
0,0,0,0,1,1,11,0,140,NaN,19,9,1,0,0,0,0
0,0,0,0,0,0,1,32,60,NaN,0,12,0,0,0,0,0
0,0,0,0,0,0,0,10,32,NaN,48,44,0,0,0,0,0
0,0,0,0,0,1,0,37,22,NaN,29,5,5,0,0,0,0
0,0,0,0,0,3,20,56,26,NaN,68,19,3,0,3,0,0
0,0,0,0,0,5,7,16,54,NaN,41,3,4,0,1,0,0
0,0,0,2,7,2,25,49,63,NaN,0,20,0,0,0,0,0
0,0,0,0,0,20,15,5,1,NaN,33,0,5,0,0,0,1
0,0,0,0,1,5,3,58,85,NaN,8,36,0,0,0,0,0
0,0,0,0,0,0,27,25,28,NaN,20,35,0,0,0,0,0
0,0,0,0,10,14,13,30,105,NaN,31,15,0,0,17,0,0
0,0,0,0,0,0,5,13,0,NaN,35,18,3,0,0,0,0
0,0,0,0,0,0,9,40,26,NaN,74,6,6,1,0,0,0
0,0,0,0,0,0,1,18,32,NaN,71,5,1,0,0,0,0
0,0,0,0,0,7,29,52,29,NaN,73,26,5,0,1,0,1
0,0,0,0,0,0,0,40,71,NaN,43,21,1,0,0,0,0
0,0,0,0,0,5,14,21,30,NaN,26,23,3,0,0,0,0
0,0,0,0,0,0,4,0,40,NaN,46,21,0,0,0,0,0
0,0,0,0,0,0,7,15,87,NaN,37,6,0,0,0,0,0
0,0,0,0,4,5,2,18,65,NaN,0,7,3,0,0,0,0
0,0,0,0,0,15,2,17,50,NaN,36,23,0,0,0,0,0
0,0,0,0,1,10,27,15,25,NaN,81,2,4,0,0,0,0
0,0,0,0,0,2,21,16,59,NaN,14,21,3,0,0,0,0
0,0,0,0,0,1,33,29,94,NaN,8,10,3,0,0,0,0
0,0,0,0,0,0,19,33,5,NaN,99,1,8,0,0,0,0
0,0,0,0,1,5,2,0,8,NaN,35,0,0,1,0,0,0
0,0,0,0,0,8,18,54,21,NaN,57,1,1,0,0,0,0
0,0,0,0,0,2,7,14,81,NaN,82,13,0,0,0,0,0
0,0,0,0,0,1,15,2,28,NaN,37,1,1,0,0,0,0
0,0,0,0,0,14,13,43,35,NaN,0,27,7,0,4,0,0
0,0,0,0,0,3,8,57,46,NaN,91,0,4,0,0,0,1
0,0,0,0,0,1,23,33,52,NaN,61,17,0,0,0,0,0
0,0,0,0,0,2,3,51,58,NaN,22,20,0,0,0,0,0
0,0,0,0,1,9,14,57,2,NaN,4,4,9,1,2,0,0
0,0,0,0,0,1,2,21,90,NaN,51,4,0,0,0,0,0
0,0,0,0,0,1,3,48,65,NaN,61,0,0,0,0,0,0
0,0,0,0,0,0,0,0,42,NaN,60,14,2,0,0,0,0
0,0,0,0,0,1,11,24,39,NaN,39,0,0,0,1,0,0
0,0,0,0,1,7,4,50,47,NaN,0,17,1,0,1,0,0
0,0,0,0,0,2,9,1,18,NaN,44,35,7,0,0,0,0
0,0,0,0,4,1,5,60,58,NaN,0,1,4,0,2,0,0
0,0,0,0,0,0,29,30,55,NaN,81,15,0,0,0,0,0
0,0,0,0,0,1,20,21,22,NaN,63,5,15,0,0,0,0
0,0,0,0,0,7,4,43,23,NaN,39,6,5,0,0,0,0
0,0,0,0,0,8,0,29,22,NaN,13,2,17,0,0,0,0
0,0,0,0,0,0,0,0,21,NaN,23,59,0,0,0,0,0
0,0,0,0,1,5,0,59,49,NaN,25,10,1,0,0,0,0
0,0,0,0,1,3,0,22,48,NaN,15,11,2,0,0,0,0
0,0,0,0,0,0,0,0,12,NaN,35,8,8,0,0,0,0
0,0,0,0,0,0,0,31,63,NaN,70,25,2,0,3,0,0
0,0,0,0,2,0,2,12,82,NaN,1,9,0,0,0,1,0
0,0,0,0,1,1,0,24,36,NaN,56,1,1,0,0,0,0
0,0,0,0,0,9,0,46,51,NaN,74,10,0,0,0,0,0
0,0,0,0,11,0,0,4,124,NaN,5,20,1,0,0,0,0
0,0,0,0,0,7,14,7,1,NaN,11,15,16,0,0,0,0
0,0,0,0,0,10,0,0,26,NaN,42,44,19,0,0,0,0
0,0,0,0,1,0,0,3,43,NaN,31,24,2,0,0,0,1
0,0,0,0,4,2,0,44,46,NaN,32,4,0,0,0,0,0
0,0,0,0,0,1,13,2,0,NaN,94,3,10,0,0,0,0
0,0,0,0,0,1,3,1,39,NaN,64,0,4,0,0,0,0
0,0,0,0,0,0,0,40,109,NaN,10,16,1,0,0,0,0
0,0,0,0,1,0,0,0,7,NaN,5,11,4,NaN,0,0,0
0,0,0,0,0,0,18,27,60,NaN,36,3,1,NaN,0,0,0
0,0,0,0,2,0,20,1,32,NaN,5,11,0,NaN,3,0,0
0,0,0,0,0,6,7,70,27,NaN,18,11,3,NaN,0,0,0
0,0,0,0,1,1,12,0,66,NaN,0,5,1,NaN,0,0,0
0,0,0,NaN,1,7,0,0,33,NaN,61,24,1,NaN,0,0,0
0,0,0,NaN,0,2,7,21,34,NaN,81,5,3,NaN,2,0,0
0,0,0,NaN,0,3,31,53,18,NaN,37,33,0,NaN,0,0,0
0,0,0,NaN,1,1,0,40,14,NaN,58,3,8,NaN,0,0,0
0,0,0,NaN,1,3,0,8,16,NaN,33,0,2,NaN,0,0,0
0,0,0,NaN,2,2,0,0,34,NaN,3,5,1,NaN,0,0,0
0,0,0,NaN,1,0,41,21,66,NaN,13,8,0,NaN,0,0,0
0,0,0,NaN,0,2,7,8,16,NaN,8,29,4,NaN,0,0,0
0,0,0,NaN,0,0,13,38,31,NaN,10,7,5,NaN,0,1,0
0,0,0,NaN,0,1,14,17,59,NaN,15,2,2,NaN,0,0,6
0,0,0,NaN,0,2,11,49,92,NaN,2,2,23,NaN,0,0,0
0,0,0,NaN,0,0,21,49,22,NaN,31,60,0,NaN,0,0,0
0,0,0,NaN,3,1,32,45,15,NaN,66,43,2,NaN,0,0,0
0,0,0,NaN,0,0,22,6,1,NaN,66,11,6,NaN,0,0,0
0,0,0,NaN,1,3,8,54,34,NaN,17,1,1,NaN,0,0,0
0,0,0,NaN,1,3,0,81,46,NaN,31,34,5,NaN,0,0,0
0,0,0,NaN,0,0,0,29,72,NaN,38,48,0,NaN,0,0,0
0,0,0,NaN,0,3,18,47,58,NaN,53,15,9,NaN,0,8,0
0,0,0,NaN,0,0,0,79,52,NaN,4,26,6,NaN,1,0,0
0,0,0,NaN,1,3,0,45,90,NaN,10,22,2,NaN,0,0,0
0,0,0,NaN,0,3,23,16,114,NaN,69,45,0,NaN,0,0,0
0,0,0,NaN,2,1,0,50,63,NaN,0,25,3,NaN,1,0,0
0,43,0,NaN,0,0,0,51,17,NaN,38,6,1,NaN,2,0,0
0,0,0,NaN,1,3,40,35,0,NaN,5,26,0,NaN,0,0,0
0,0,0,NaN,1,4,0,36,0,NaN,2,1,0,NaN,0,0,0
0,0,0,NaN,0,9,1,8,64,NaN,29,3,4,NaN,1,0,0
0,0,0,NaN,1,0,0,17,52,NaN,35,32,0,NaN,0,0,0
0,0,0,NaN,0,1,6,0,26,NaN,26,32,2,NaN,0,0,0
0,39,0,NaN,0,0,36,0,48,NaN,59,18,4,NaN,1,0,0
0,19,0,NaN,0,5,0,28,1,NaN,51,36,32,NaN,0,0,0
0,0,0,NaN,1,16,0,32,46,NaN,31,29,1,NaN,0,0,0
0,0,0,NaN,13,1,0,1,115,NaN,0,14,2,NaN,0,0,0
0,0,0,NaN,0,0,0,34,121,NaN,4,18,3,NaN,0,0,0
0,0,0,NaN,0,0,18,15,29,NaN,25,18,4,NaN,0,0,0
0,0,0,NaN,1,0,1,13,38,NaN,48,63,2,NaN,0,0,0
1,0,1,NaN,1,0,0,44,3,NaN,46,10,3,NaN,0,0,0
0,0,0,NaN,0,0,22,8,63,NaN,21,5,53,NaN,0,0,0
0,0,0,NaN,0,0,1,7,27,NaN,32,2,1,NaN,0,1,0
0,0,0,NaN,0,6,3,14,88,NaN,9,22,1,NaN,0,0,0
0,0,0,NaN,0,0,1,28,65,NaN,23,0,70,NaN,0,0,0
0,0,0,NaN,0,0,1,11,76,NaN,27,28,0,NaN,0,0,0
0,0,0,NaN,6,0,14,17,24,NaN,10,24,0,NaN,0,0,0
0,0,0,NaN,2,0,11,10,36,NaN,16,2,0,NaN,0,0,0
0,0,0,NaN,0,0,0,65,57,NaN,23,59,8,NaN,0,0,0
0,0,0,NaN,0,22,33,3,100,NaN,32,33,0,NaN,0,0,0
0,0,0,NaN,0,12,12,25,45,NaN,13,12,5,NaN,0,1,0
0,0,0,NaN,1,7,1,0,19,NaN,48,33,5,NaN,0,0,0
0,3,0,NaN,4,11,11,17,2,NaN,0,0,2,NaN,0,1,0
0,0,0,NaN,0,0,0,3,32,NaN,9,22,3,NaN,0,0,0
0,0,0,NaN,0,6,12,59,45,NaN,6,4,14,NaN,0,0,0
0,0,0,NaN,3,0,14,20,23,NaN,74,2,2,NaN,0,0,0
0,0,0,NaN,0,1,1,0,40,NaN,72,2,12,NaN,0,0,0
0,0,0,NaN,0,0,1,33,74,NaN,53,29,7,NaN,0,0,0
0,0,0,NaN,0,0,19,1,83,NaN,63,13,0,NaN,0,0,0
0,0,0,NaN,0,0,43,22,36,NaN,25,26,1,NaN,0,0,0
0,0,0,NaN,1,7,18,6,29,NaN,50,14,0,NaN,1,0,0
0,0,0,NaN,0,0,0,18,25,NaN,0,19,4,NaN,0,0,0
0,0,0,NaN,12,0,3,0,35,NaN,45,22,7,NaN,0,0,0
0,0,0,NaN,4,0,23,8,0,NaN,9,27,0,NaN,1,0,0
0,0,0,NaN,0,0,10,27,73,NaN,46,41,3,NaN,0,0,0
0,0,0,NaN,1,0,6,49,48,NaN,39,1,4,NaN,1,0,0
0,0,0,NaN,1,1,1,5,23,NaN,65,9,16,NaN,0,0,0
0,0,0,NaN,0,1,13,9,71,NaN,88,9,5,NaN,2,0,0
0,0,0,NaN,0,5,28,9,45,NaN,63,25,16,NaN,0,0,0
0,0,0,NaN,0,0,21,3,28,NaN,33,21,0,NaN,0,0,0
0,0,0,NaN,0,0,0,35,12,NaN,30,17,1,NaN,0,0,0
0,0,0,NaN,1,3,14,28,69,NaN,0,5,0,NaN,0,1,0
0,0,0,NaN,0,0,24,28,81,NaN,65,18,0,NaN,0,0,0
0,0,0,NaN,0,0,0,42,28,NaN,88,0,0,NaN,0,0,0
0,0,0,NaN,8,0,1,23,38,NaN,75,16,0,NaN,0,0,0
0,0,0,NaN,0,5,3,21,39,NaN,24,23,0,NaN,0,0,0
0,0,0,NaN,3,10,11,23,40,NaN,34,11,0,NaN,0,0,0
0,0,0,NaN,0,10,23,41,105,NaN,0,13,6,NaN,0,0,0
0,0,0,NaN,0,1,0,10,126,NaN,27,48,17,NaN,0,0,0
0,0,0,NaN,0,4,33,0,54,NaN,1,22,0,NaN,0,0,0
0,0,0,NaN,0,6,33,0,0,NaN,78,10,2,NaN,0,0,0
0,0,0,NaN,0,0,9,51,23,NaN,74,4,0,NaN,0,0,0
0,0,0,NaN,0,5,3,0,40,NaN,29,19,6,NaN,0,0,0
0,0,0,NaN,5,0,12,39,76,NaN,58,41,1,NaN,0,0,0
0,0,0,NaN,0,8,0,60,79,NaN,51,21,0,NaN,0,4,0
0,0,0,NaN,3,0,0,28,12,NaN,37,9,7,NaN,0,0,2
0,0,0,NaN,0,1,31,43,19,NaN,32,10,14,NaN,0,0,0
0,0,0,NaN,0,0,14,61,0,NaN,48,26,8,NaN,0,0,0
0,0,0,NaN,0,2,0,24,144,NaN,31,11,0,NaN,0,0,0
0,0,0,NaN,1,6,2,38,5,NaN,12,20,12,NaN,0,0,2
0,0,0,NaN,0,0,22,15,31,NaN,32,0,0,NaN,0,0,0
0,0,0,NaN,0,2,27,30,11,NaN,8,6,4,NaN,0,0,3
0,0,0,NaN,0,4,41,43,63,NaN,4,2,4,NaN,0,0,0
0,0,0,NaN,0,6,3,43,1,NaN,19,17,7,NaN,0,0,0
0,0,0,NaN,0,0,16,16,126,NaN,33,4,0,NaN,0,0,0
0,0,0,NaN,0,1,26,0,33,NaN,0,1,6,NaN,0,0,0
0,0,0,NaN,8,0,0,46,24,NaN,12,3,6,NaN,1,4,0
0,0,0,NaN,1,1,12,49,36,NaN,52,7,3,NaN,0,0,0
0,0,0,NaN,0,0,4,0,94,NaN,13,5,7,NaN,0,9,0
0,0,0,NaN,0,1,28,52,23,NaN,35,11,3,NaN,1,1,0
0,0,0,NaN,1,0,12,36,10,NaN,38,23,7,NaN,0,0,0
0,0,0,NaN,0,0,25,58,68,NaN,47,13,1,NaN,0,0,0
0,0,0,NaN,1,0,2,0,79,NaN,65,7,7,NaN,0,0,0
0,0,0,NaN,0,8,3,26,106,NaN,67,7,5,NaN,0,0,0
0,0,0,NaN,6,NaN,15,33,33,NaN,20,0,7,NaN,0,0,0
0,0,0,NaN,2,NaN,19,30,54,NaN,6,6,4,NaN,0,0,0
0,0,0,NaN,0,NaN,0,1,34,NaN,6,2,0,NaN,0,0,0
0,0,0,NaN,0,NaN,1,12,31,NaN,15,8,2,NaN,0,0,0
0,0,0,NaN,0,NaN,24,2,44,NaN,31,12,9,NaN,1,0,1
0,0,0,NaN,0,NaN,3,36,14,NaN,68,0,6,NaN,0,0,0
0,0,0,NaN,2,NaN,22,0,97,NaN,61,4,7,NaN,0,0,0
0,0,0,NaN,2,NaN,0,18,0,NaN,12,1,3,NaN,0,0,0
0,0,0,NaN,0,NaN,19,23,66,NaN,0,1,5,NaN,0,0,0
0,0,0,NaN,0,NaN,28,37,37,NaN,0,11,3,NaN,0,0,0
0,0,0,NaN,5,NaN,6,0,71,NaN,56,15,4,NaN,0,0,0
0,0,0,NaN,7,NaN,19,5,47,NaN,73,9,1,NaN,0,0,0
0,0,0,NaN,6,NaN,1,18,36,NaN,46,8,9,NaN,0,0,0
0,0,0,NaN,0,NaN,16,19,54,NaN,1,29,11,NaN,3,0,0
0,0,0,NaN,0,NaN,13,26,10,NaN,86,9,1,NaN,0,0,0
0,0,0,NaN,0,NaN,4,44,40,NaN,34,9,2,NaN,0,0,0
0,0,0,NaN,1,NaN,22,64,111,NaN,57,5,1,NaN,0,0,0
0,0,0,NaN,2,NaN,16,18,56,NaN,0,24,0,NaN,0,0,0
0,0,0,NaN,0,NaN,6,25,45,NaN,60,8,2,NaN,0,0,0
0,0,0,NaN,0,NaN,8,39,3,NaN,59,19,2,NaN,0,0,0
0,0,0,NaN,1,NaN,11,15,1,NaN,78,1,1,NaN,0,0,1
0,0,0,NaN,1,NaN,0,24,61,NaN,69,22,4,NaN,0,0,0
0,0,0,NaN,11,NaN,10,11,37,NaN,23,8,1,NaN,0,0,0
0,0,0,NaN,0,NaN,24,19,0,NaN,26,2,1,NaN,0,1,0
0,0,0,NaN,0,NaN,4,34,82,NaN,37,9,18,NaN,0,0,0
0,0,0,NaN,0,NaN,0,35,69,NaN,22,2,0,NaN,0,0,0
0,0,0,NaN,0,NaN,19,28,0,NaN,35,4,5,NaN,0,0,0
0,0,0,NaN,0,NaN,23,11,51,NaN,38,17,3,NaN,0,0,0
0,0,NaN,NaN,1,NaN,7,NaN,65,NaN,0,1,6,NaN,0,0,0
0,0,NaN,NaN,1,NaN,40,NaN,29,NaN,33,2,17,NaN,0,0,0
0,0,NaN,NaN,1,NaN,0,NaN,113,NaN,4,0,3,NaN,0,0,0
0,0,NaN,NaN,0,NaN,25,NaN,38,NaN,88,13,1,NaN,0,0,0
0,0,NaN,NaN,9,NaN,24,NaN,24,NaN,0,10,1,NaN,0,0,0
0,0,NaN,NaN,0,NaN,0,NaN,54,NaN,38,30,15,NaN,0,0,0
0,0,NaN,NaN,2,NaN,10,NaN,88,NaN,0,30,0,NaN,0,0,2
0,0,NaN,NaN,0,NaN,2,NaN,6,NaN,62,15,0,NaN,0,1,0
0,0,NaN,NaN,0,NaN,0,NaN,7,NaN,51,7,0,NaN,0,0,0
0,0,NaN,NaN,0,NaN,36,NaN,1,NaN,81,11,0,NaN,0,0,0
0,0,NaN,NaN,0,NaN,0,NaN,86,NaN,10,52,0,NaN,0,0,0
0,0,NaN,NaN,0,NaN,0,NaN,155,NaN,21,5,9,NaN,2,0,0
0,0,NaN,NaN,0,NaN,15,NaN,96,NaN,45,2,0,NaN,0,0,0
0,0,NaN,NaN,0,NaN,4,NaN,28,NaN,4,24,9,NaN,0,0,0
0,0,NaN,NaN,1,NaN,5,NaN,1,NaN,17,13,0,NaN,0,0,0
0,0,NaN,NaN,0,NaN,7,NaN,24,NaN,0,23,8,NaN,1,0,0
0,0,NaN,NaN,1,NaN,43,NaN,60,NaN,62,4,1,NaN,0,0,0
0,0,NaN,NaN,0,NaN,0,NaN,33,NaN,64,11,8,NaN,2,0,0
0,0,NaN,NaN,6,NaN,8,NaN,76,NaN,21,5,5,NaN,0,0,0
0,0,NaN,NaN,0,NaN,12,NaN,13,NaN,16,11,11,NaN,0,0,0
0,0,NaN,NaN,0,NaN,1,NaN,0,NaN,57,1,6,NaN,0,0,0
0,0,NaN,NaN,0,NaN,0,NaN,42,NaN,30,28,0,NaN,0,0,0
0,0,NaN,NaN,4,NaN,0,NaN,26,NaN,58,20,3,NaN,0,0,0
0,0,NaN,NaN,0,NaN,34,NaN,38,NaN,13,26,4,NaN,0,0,0
0,0,NaN,NaN,2,NaN,6,NaN,55,NaN,21,13,0,NaN,2,0,0
0,0,NaN,NaN,0,NaN,18,NaN,54,NaN,25,0,11,NaN,0,0,0
0,0,NaN,NaN,0,NaN,0,NaN,62,NaN,7,3,6,NaN,1,0,0
0,0,NaN,NaN,1,NaN,0,NaN,9,NaN,0,1,0,NaN,0,0,0
0,0,NaN,NaN,0,NaN,15,NaN,55,NaN,NaN,13,3,NaN,1,0,0
0,0,NaN,NaN,0,NaN,0,NaN,0,NaN,NaN,5,1,NaN,0,0,0
0,0,NaN,NaN,0,NaN,1,NaN,9,NaN,NaN,17,0,NaN,0,0,0
0,0,NaN,NaN,0,NaN,0,NaN,1,NaN,NaN,9,0,NaN,0,0,0
0,0,NaN,NaN,0,NaN,20,NaN,46,NaN,NaN,19,4,NaN,0,0,0
0,0,NaN,NaN,0,NaN,7,NaN,62,NaN,NaN,2,4,NaN,0,0,0
0,0,NaN,NaN,10,NaN,18,NaN,30,NaN,NaN,16,4,NaN,0,0,0
0,0,NaN,NaN,0,NaN,23,NaN,36,NaN,NaN,NaN,1,NaN,0,0,0
0,0,NaN,NaN,2,NaN,0,NaN,1,NaN,NaN,NaN,3,NaN,2,0,0
0,0,NaN,NaN,6,NaN,0,NaN,62,NaN,NaN,NaN,18,NaN,2,0,0
0,0,NaN,NaN,0,NaN,1,NaN,0,NaN,NaN,NaN,1,NaN,0,0,0
0,0,NaN,NaN,3,NaN,1,NaN,39,NaN,NaN,NaN,0,NaN,0,0,0
0,0,NaN,NaN,0,NaN,0,NaN,15,NaN,NaN,NaN,6,NaN,0,0,0
0,0,NaN,NaN,13,NaN,3,NaN,38,NaN,NaN,NaN,3,NaN,0,0,0
0,0,NaN,NaN,4,NaN,17,NaN,53,NaN,NaN,NaN,0,NaN,2,0,0
0,0,NaN,NaN,0,NaN,11,NaN,38,NaN,NaN,NaN,2,NaN,0,3,0
0,0,NaN,NaN,0,NaN,14,NaN,82,NaN,NaN,NaN,2,NaN,0,0,0
0,0,NaN,NaN,0,NaN,5,NaN,51,NaN,NaN,NaN,0,NaN,0,0,0
0,0,NaN,NaN,0,NaN,15,NaN,20,NaN,NaN,NaN,11,NaN,1,0,0
0,0,NaN,NaN,3,NaN,21,NaN,48,NaN,NaN,NaN,0,NaN,0,0,2
0,0,NaN,NaN,3,NaN,9,NaN,13,NaN,NaN,NaN,1,NaN,1,0,0
0,0,NaN,NaN,0,NaN,0,NaN,1,NaN,NaN,NaN,8,NaN,1,0,0
0,0,NaN,NaN,0,NaN,14,NaN,31,NaN,NaN,NaN,4,NaN,0,0,0
0,0,NaN,NaN,13,NaN,33,NaN,34,NaN,NaN,NaN,18,NaN,0,0,0
0,0,NaN,NaN,0,NaN,8,NaN,50,NaN,NaN,NaN,0,NaN,0,0,0
