0min,NaNmin,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,NaN,0,0,0,0,20,60,36,0,16,14,0,1,3,0,NaN
0,NaN,0,0,0,17,0,7,3,0,46,14,0,0,0,0,NaN
0,NaN,0,0,0,10,70,79,55,4,1,27,3,0,0,0,NaN
0,NaN,0,0,1,18,4,50,15,6,0,6,1,0,0,0,NaN
0,NaN,0,0,0,9,14,0,25,32,7,2,0,0,0,0,NaN
0,NaN,0,0,1,5,20,0,13,0,15,4,4,0,0,0,NaN
0,NaN,0,0,0,9,0,24,21,15,6,3,0,0,0,0,NaN
0,NaN,0,0,0,3,3,63,2,23,21,0,3,0,1,0,NaN
0,NaN,0,0,0,12,59,21,7,32,21,1,0,0,0,0,NaN
0,NaN,0,0,0,16,30,11,24,18,21,13,0,0,0,0,NaN
0,NaN,0,0,0,1,0,36,1,0,0,5,0,1,0,0,NaN
0,NaN,0,0,0,1,35,26,27,4,65,0,0,0,0,0,NaN
0,NaN,0,0,0,1,2,4,49,15,0,1,1,1,0,0,NaN
0,NaN,0,0,0,4,8,4,10,93,0,0,1,0,0,0,NaN
0,NaN,0,0,3,9,2,19,94,48,17,4,0,0,0,0,NaN
0,NaN,0,0,1,17,29,14,72,17,14,0,34,8,0,0,NaN
0,NaN,0,0,0,0,75,53,0,30,27,4,12,0,0,0,NaN
0,NaN,0,0,0,5,0,14,0,6,3,3,1,0,0,0,NaN
0,NaN,0,0,0,0,50,33,69,36,1,1,1,0,0,0,NaN
0,NaN,0,0,1,12,2,0,24,0,10,2,1,0,0,0,NaN
0,NaN,0,0,0,11,30,67,129,32,14,0,1,0,0,0,NaN
0,NaN,0,0,0,0,0,19,41,26,18,0,0,0,0,0,NaN
0,NaN,0,0,1,0,0,4,1,1,19,4,3,0,0,0,NaN
0,NaN,0,6,0,11,18,62,61,56,42,0,1,0,0,0,NaN
0,NaN,0,0,7,0,0,2,85,46,7,5,5,0,0,0,NaN
0,NaN,0,0,0,7,2,7,102,103,63,0,1,0,0,1,NaN
0,NaN,0,0,1,13,11,20,78,13,33,0,4,0,0,0,NaN
0,NaN,0,0,1,5,0,15,35,31,15,1,0,0,0,0,NaN
0,NaN,0,0,1,0,30,1,55,0,7,7,0,0,0,0,NaN
0,NaN,0,0,1,6,28,38,7,0,19,4,2,0,0,0,NaN
0,NaN,0,0,0,1,0,12,51,1,92,1,1,0,0,0,NaN
0,NaN,0,0,0,0,0,3,119,43,26,8,0,0,0,0,NaN
0,NaN,0,0,0,12,35,30,82,0,19,4,0,0,1,0,NaN
0,NaN,0,0,0,0,44,16,30,47,1,1,3,0,0,0,NaN
0,NaN,0,0,0,19,1,14,34,0,0,8,1,0,0,0,NaN
0,NaN,0,0,0,13,22,6,77,15,4,21,0,0,0,0,NaN
0,NaN,0,0,1,1,26,22,64,18,48,1,5,1,0,0,NaN
0,NaN,0,0,0,14,44,0,30,39,20,37,2,1,0,0,NaN
0,NaN,0,0,0,28,1,24,151,54,25,0,0,4,0,0,NaN
0,NaN,0,0,0,12,0,0,20,48,8,0,3,0,0,0,NaN
0,NaN,0,0,7,3,33,44,86,57,0,9,0,0,0,0,NaN
0,NaN,0,0,1,2,24,0,74,1,20,7,1,1,0,0,NaN
0,NaN,0,0,0,0,37,16,96,0,8,1,25,0,0,0,NaN
0,NaN,0,0,1,0,0,21,122,60,0,0,0,0,0,0,NaN
0,NaN,0,0,2,10,4,33,58,3,74,15,1,0,0,0,NaN
0,NaN,0,0,1,13,74,0,91,90,0,0,0,0,1,0,NaN
0,NaN,0,0,0,18,1,0,1,108,48,2,1,0,0,0,NaN
0,NaN,0,0,0,5,29,55,26,15,57,0,0,0,0,0,NaN
0,NaN,0,0,0,21,0,25,131,83,16,1,0,0,0,0,NaN
0,NaN,0,0,1,20,6,19,90,66,25,5,3,3,0,0,NaN
0,NaN,0,0,1,15,0,38,63,32,18,0,2,0,0,0,NaN
0,NaN,0,0,0,0,0,43,74,84,10,4,9,2,0,0,NaN
0,NaN,0,0,0,0,2,0,12,59,26,0,0,0,0,0,NaN
0,NaN,0,0,2,2,11,9,106,34,17,0,0,1,0,0,NaN
0,NaN,0,0,0,1,55,14,68,41,8,41,0,1,1,0,NaN
0,NaN,0,0,1,4,0,8,35,42,15,5,0,0,0,0,NaN
0,NaN,0,0,0,10,2,10,75,5,0,8,3,0,0,0,NaN
0,NaN,0,0,0,7,0,1,26,42,91,15,0,1,0,0,NaN
0,NaN,0,0,0,0,0,0,61,37,49,9,1,0,0,0,NaN
0,NaN,0,0,0,0,0,41,39,26,1,0,7,0,0,0,NaN
0,NaN,0,0,0,14,35,73,60,25,4,4,2,0,0,0,NaN
0,NaN,0,0,0,1,8,62,76,30,44,0,0,2,0,0,NaN
0,NaN,0,0,0,33,25,109,38,52,17,0,1,0,0,0,NaN
0,NaN,0,0,0,6,15,9,47,5,27,18,0,1,0,0,NaN
0,NaN,0,0,0,17,28,0,25,87,67,2,8,0,0,0,NaN
0,NaN,0,0,0,24,26,0,0,58,1,27,0,1,0,0,NaN
0,NaN,0,0,0,0,3,0,85,25,0,0,0,0,0,0,NaN
0,NaN,0,0,0,0,31,25,62,77,103,4,2,0,0,0,NaN
0,NaN,0,0,1,4,0,33,21,50,51,0,1,0,0,0,NaN
0,NaN,0,0,0,0,0,44,107,34,24,6,7,0,0,0,NaN
0,NaN,0,0,1,11,40,10,38,42,24,0,2,1,0,0,NaN
0,NaN,0,0,1,2,32,9,37,74,46,13,0,0,0,0,NaN
0,NaN,0,0,0,20,39,15,31,39,1,0,7,1,0,0,NaN
0,NaN,0,0,0,0,13,2,37,66,8,15,4,0,0,0,NaN
0,NaN,0,0,0,0,16,14,32,30,12,15,2,0,0,0,NaN
0,NaN,0,0,0,0,24,36,0,49,70,0,0,0,0,0,NaN
0,NaN,0,0,0,7,51,24,64,13,66,0,0,0,0,0,NaN
0,NaN,0,0,0,4,12,1,61,30,20,10,0,0,0,0,NaN
0,NaN,0,0,0,0,5,3,68,72,48,1,3,0,0,1,NaN
0,NaN,0,0,0,1,0,15,2,59,0,0,2,0,0,0,NaN
0,NaN,0,0,0,0,7,5,46,31,8,27,3,4,0,0,NaN
0,NaN,0,0,0,8,13,43,69,26,20,2,0,0,0,0,NaN
0,NaN,0,0,0,14,4,0,6,15,56,0,0,1,0,0,NaN
0,NaN,0,0,0,0,0,25,69,23,52,2,1,3,0,0,NaN
0,NaN,0,0,0,0,2,15,57,30,13,10,0,0,0,0,NaN
0,NaN,0,0,0,12,18,58,55,96,71,0,1,0,0,0,NaN
0,NaN,0,0,1,1,8,40,44,32,0,0,1,0,0,0,NaN
0,NaN,0,0,1,16,1,35,56,7,17,0,2,0,1,0,NaN
0,NaN,0,0,1,9,43,63,72,0,1,4,0,0,0,0,NaN
0,NaN,0,0,0,19,19,22,78,28,9,0,3,0,0,0,NaN
0,NaN,0,0,0,2,33,93,54,7,45,5,0,0,0,0,NaN
0,NaN,0,0,0,0,0,16,24,66,20,12,2,0,0,0,NaN
0,NaN,0,0,1,0,2,33,104,98,14,3,0,0,0,0,NaN
0,NaN,0,1,0,0,1,0,84,101,68,0,0,0,0,0,NaN
0,NaN,0,0,0,1,14,55,35,0,41,3,2,0,0,0,NaN
0,NaN,0,0,1,0,59,50,38,0,43,1,5,0,0,0,NaN
0,NaN,0,0,0,24,53,14,0,0,9,0,6,0,0,0,NaN
0,NaN,0,0,0,7,0,23,103,57,60,0,15,0,0,0,NaN
0,NaN,0,0,0,0,36,49,44,14,4,49,2,0,0,0,NaN
0,NaN,0,0,0,13,0,0,33,0,39,1,3,0,0,0,NaN
0,NaN,0,0,0,17,16,28,132,0,0,1,0,1,0,0,NaN
0,NaN,0,0,0,2,4,61,93,29,35,0,1,0,0,0,NaN
0,NaN,0,0,0,0,40,0,59,26,12,2,4,0,0,0,NaN
0,NaN,0,0,0,0,23,0,71,56,31,1,0,1,0,0,NaN
0,NaN,0,0,4,6,6,46,44,79,19,14,0,1,0,0,NaN
0,NaN,0,0,0,0,14,4,24,0,11,9,5,0,0,1,NaN
0,NaN,0,0,0,2,28,61,2,26,13,0,0,0,0,0,NaN
0,NaN,0,0,0,2,0,50,37,61,0,2,0,2,0,0,NaN
0,NaN,0,0,0,1,0,43,18,49,11,2,6,0,0,0,NaN
0,NaN,0,0,2,0,1,0,33,24,42,7,4,0,0,0,NaN
0,NaN,0,0,0,12,37,20,71,6,0,34,2,0,0,0,NaN
0,NaN,0,0,1,0,0,43,53,49,20,6,4,3,0,0,NaN
0,NaN,0,0,0,2,1,18,131,24,16,2,0,1,0,6,NaN
0,NaN,0,0,0,0,0,17,57,36,14,0,6,0,0,25,NaN
0,NaN,0,0,0,0,29,12,24,37,48,9,1,1,0,0,NaN
0,NaN,0,0,2,4,5,1,0,128,44,1,6,0,0,0,NaN
0,NaN,0,0,0,8,0,4,42,54,38,0,2,1,1,0,NaN
0,NaN,0,0,0,0,0,0,65,0,12,0,0,1,0,0,NaN
0,NaN,0,0,0,6,2,45,15,51,14,1,0,0,0,0,NaN
0,NaN,0,0,0,12,4,0,56,24,0,37,1,2,0,0,NaN
0,NaN,0,0,1,0,3,50,29,12,1,0,0,0,0,0,NaN
0,NaN,0,0,4,1,19,16,1,25,0,7,2,0,0,0,NaN
0,NaN,0,0,0,1,4,59,53,3,12,11,0,0,0,0,NaN
0,NaN,0,0,8,11,35,41,49,0,0,18,0,0,0,0,NaN
0,NaN,0,0,0,0,7,20,71,65,0,7,1,0,0,0,NaN
0,NaN,0,0,0,4,19,10,1,0,28,0,2,0,0,0,NaN
0,NaN,0,0,0,0,31,18,43,15,6,7,0,0,0,0,NaN
0,NaN,0,0,1,1,18,1,8,0,0,3,3,2,0,0,NaN
0,NaN,0,0,0,0,0,11,36,28,7,0,17,0,0,0,NaN
0,NaN,0,0,0,1,0,17,48,4,64,0,2,0,1,0,NaN
0,NaN,0,0,4,7,0,44,23,40,8,19,3,0,0,0,NaN
0,NaN,0,0,4,0,0,34,39,32,14,12,1,0,0,0,NaN
0,NaN,0,0,0,2,0,32,12,56,63,0,0,0,0,0,NaN
