0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,0,1,8,52,4,2,0,0,0,0,0,0,0,NaN
0,0,0,0,0,2,35,0,2,2,0,0,0,0,0,0,NaN
0,0,0,0,0,1,30,23,6,0,0,0,0,0,0,0,NaN
0,0,0,0,1,7,47,14,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,23,39,25,1,0,0,0,0,0,0,NaN
0,0,0,0,0,1,5,43,0,1,2,0,0,0,0,0,NaN
0,0,0,0,0,10,55,17,6,2,0,0,0,0,0,0,NaN
0,0,0,0,0,1,24,63,3,0,0,0,0,0,0,0,NaN
0,0,0,0,0,20,43,3,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,3,0,12,0,1,0,0,0,0,0,0,NaN
0,0,0,0,1,3,34,11,0,1,3,0,0,0,0,0,NaN
0,0,0,0,0,1,15,2,15,0,0,0,0,0,0,0,NaN
0,0,0,0,0,3,0,11,0,42,0,0,0,0,0,0,NaN
0,0,0,0,0,1,0,1,23,0,0,0,0,0,0,0,NaN
0,0,0,0,0,1,33,30,5,0,4,0,0,0,0,0,NaN
0,0,0,0,0,0,69,14,14,0,0,0,0,0,0,0,NaN
0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,4,2,10,17,0,0,0,0,0,0,0,NaN
0,0,0,0,1,16,48,10,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,1,12,0,1,0,0,0,0,0,0,NaN
0,0,0,0,6,49,23,0,5,4,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,14,45,10,0,0,0,0,0,0,NaN
0,0,0,0,0,14,11,4,30,0,0,0,1,0,0,0,NaN
0,0,0,0,0,0,0,28,15,0,0,0,0,0,0,0,NaN
0,0,0,0,3,4,0,33,17,2,0,0,0,0,0,0,NaN
0,0,0,0,0,36,17,20,7,2,0,0,0,0,0,0,NaN
0,0,0,0,0,45,0,46,0,0,1,0,0,1,0,0,NaN
0,0,0,0,0,33,22,6,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,5,30,40,18,2,0,0,0,0,0,0,NaN
0,0,0,0,0,0,1,88,16,0,0,0,0,0,0,0,NaN
0,0,0,0,1,16,13,20,2,2,0,0,0,0,1,0,NaN
0,0,0,0,0,1,35,7,4,0,1,0,0,0,0,0,NaN
0,0,0,0,0,89,0,8,27,0,0,0,0,0,0,0,NaN
0,0,0,0,1,14,31,71,0,1,0,0,0,0,0,0,NaN
0,0,0,0,1,3,0,60,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,5,0,0,3,18,0,0,0,0,1,0,NaN
0,0,0,0,0,14,0,19,1,0,0,0,0,0,0,0,NaN
0,0,0,0,0,1,55,56,6,0,1,0,0,0,0,0,NaN
0,0,0,0,1,3,19,44,2,2,0,0,0,0,0,0,NaN
0,0,0,0,0,2,89,7,12,2,0,0,0,0,0,0,NaN
0,0,0,0,0,20,0,21,16,1,0,0,0,0,0,0,NaN
0,0,0,0,0,0,41,15,3,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,12,17,6,1,0,0,0,0,0,NaN
