0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,0,1,0,5,60,39,3,3,1,1,0,0,0,NaN
0,0,0,0,1,23,48,70,30,78,11,2,0,0,0,0,NaN
0,0,0,0,0,19,3,37,24,66,0,14,0,0,0,0,NaN
0,0,0,0,0,11,3,25,57,51,6,3,0,0,0,0,NaN
0,0,0,0,6,29,17,21,70,9,13,2,0,0,0,0,NaN
0,0,0,0,4,3,22,44,47,13,4,1,0,1,0,0,NaN
0,0,0,0,2,19,141,37,53,40,23,0,0,0,0,1,NaN
0,0,0,0,0,16,0,15,35,48,0,0,0,1,0,0,NaN
0,0,0,0,1,19,12,0,23,4,6,10,0,2,1,0,NaN
0,0,0,0,2,29,43,1,62,84,1,11,0,0,0,1,NaN
0,0,0,0,8,6,26,63,48,89,1,0,1,1,0,0,NaN
0,0,0,0,5,26,5,0,79,0,0,8,0,1,1,0,NaN
0,0,0,5,10,47,29,97,44,66,25,2,4,0,1,0,NaN
2,0,0,0,1,8,0,0,56,32,4,0,0,0,0,0,NaN
0,0,0,0,0,0,50,128,3,67,3,1,0,0,0,0,NaN
0,0,0,0,8,0,6,74,42,0,3,1,1,0,0,0,NaN
0,0,0,0,4,62,49,131,39,34,4,4,0,0,0,0,NaN
0,0,0,3,0,0,3,91,34,153,12,0,5,0,0,0,NaN
0,0,0,0,2,1,56,82,56,6,0,2,0,0,0,0,NaN
0,0,0,0,0,21,38,25,53,83,3,12,1,4,0,0,NaN
0,0,0,0,2,0,85,85,25,52,23,0,0,0,0,0,NaN
0,0,0,0,1,0,31,95,7,25,36,0,0,0,0,0,NaN
0,0,0,0,14,17,25,84,17,22,16,0,0,1,0,0,NaN
0,0,0,1,0,14,30,0,61,36,18,0,1,0,1,0,NaN
0,0,0,0,0,55,12,34,64,61,17,7,0,0,1,0,NaN
0,0,0,0,0,16,43,43,109,19,0,0,0,0,0,0,NaN
0,0,0,0,0,8,63,0,71,20,15,5,0,0,0,0,NaN
0,0,0,0,0,0,0,0,48,1,2,0,0,0,0,0,NaN
0,0,0,1,2,0,23,55,111,0,6,1,0,0,0,0,NaN
0,0,0,0,5,0,33,28,50,17,26,1,4,0,0,1,NaN
0,0,0,0,3,0,22,122,54,38,2,4,2,0,0,0,NaN
0,0,0,0,0,30,45,45,42,16,12,0,0,0,0,0,NaN
0,0,0,0,0,49,54,96,13,8,34,2,3,0,0,0,NaN
0,1,0,0,3,14,16,80,12,76,16,3,3,0,0,0,NaN
0,0,0,0,2,2,47,24,18,42,21,5,0,0,0,1,NaN
0,0,0,0,0,0,52,45,70,53,6,1,0,6,0,0,NaN
0,0,0,0,0,5,21,48,36,39,4,0,0,0,0,0,NaN
0,0,0,0,4,27,0,26,33,2,1,14,0,0,0,0,NaN
0,0,0,0,2,18,10,0,63,10,16,1,0,0,0,0,NaN
0,0,0,0,1,23,22,60,27,49,13,2,1,0,0,0,NaN
0,0,0,0,2,1,32,62,58,59,17,14,0,0,0,0,NaN
0,0,0,0,3,12,30,7,99,68,11,1,4,0,0,0,NaN
0,0,0,0,0,14,0,18,27,69,1,2,0,0,0,0,NaN
0,0,0,0,4,2,25,115,39,51,1,1,0,0,0,0,NaN
0,0,0,0,6,2,16,60,79,40,4,0,0,0,0,0,NaN
0,0,0,0,0,2,29,81,16,28,4,1,0,0,0,0,NaN
0,0,0,0,8,26,32,128,32,37,11,0,0,0,1,0,NaN
0,0,0,0,1,51,0,25,34,14,24,2,0,0,0,0,NaN
0,0,0,0,0,60,24,10,19,49,8,3,0,0,0,0,NaN
0,0,0,1,0,0,13,24,70,20,12,3,0,0,0,0,NaN
0,0,0,0,11,0,0,0,44,91,25,0,0,1,0,0,NaN
0,0,0,0,0,16,45,170,55,2,0,0,0,0,0,0,NaN
0,0,0,0,2,0,8,54,113,6,17,0,1,1,0,0,NaN
0,0,0,0,1,1,4,56,70,45,11,10,1,0,0,0,NaN
0,0,0,0,0,3,0,36,28,34,12,0,0,0,0,0,NaN
0,0,0,0,0,3,9,62,54,89,9,8,0,1,0,0,NaN
0,0,0,0,1,27,20,68,23,10,21,17,0,0,0,0,NaN
0,0,0,0,7,0,39,115,62,18,15,2,0,0,0,0,NaN
0,0,0,0,0,2,0,28,13,41,20,5,0,0,1,0,NaN
0,0,0,0,19,2,48,47,23,30,18,6,0,0,0,0,NaN
0,0,0,0,0,0,2,51,26,35,10,0,0,0,1,0,NaN
0,0,0,0,0,18,56,0,31,63,14,2,1,0,0,0,NaN
0,0,0,2,3,30,20,1,26,0,11,2,8,0,0,0,NaN
0,0,0,0,0,0,0,71,23,29,1,11,0,0,0,0,NaN
0,0,0,0,0,0,22,25,85,24,0,14,0,0,0,0,NaN
0,0,0,0,0,10,45,43,78,53,37,0,1,0,0,0,NaN
0,0,0,0,0,0,30,66,64,2,27,0,0,0,1,0,NaN
