0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,1,2,11,44,31,85,27,30,57,35,13,5,45,NaN
2,1,0,0,10,9,9,24,126,83,2,32,29,41,2,57,NaN
0,0,0,0,7,0,36,40,65,21,86,81,109,27,13,12,NaN
0,0,0,0,16,4,36,72,59,65,44,85,78,4,58,1,NaN
0,0,0,0,0,1,41,1,100,75,31,51,10,5,7,6,NaN
0,1,0,1,8,19,32,119,75,7,99,35,59,63,26,1,NaN
1,0,0,0,1,5,14,85,20,107,75,70,113,51,5,14,NaN
2,0,0,0,1,13,42,19,31,108,59,93,47,41,1,12,NaN
0,0,0,0,0,3,41,44,80,53,90,11,8,0,14,18,NaN
0,1,0,0,5,26,12,178,53,103,49,91,90,0,79,5,NaN
2,1,1,2,12,3,17,116,18,83,74,80,25,109,5,0,NaN
4,0,0,1,1,27,42,117,125,105,48,36,31,27,13,1,NaN
0,0,0,0,1,0,1,83,27,67,64,22,31,8,0,10,NaN
0,0,0,0,2,14,3,68,31,186,70,134,13,30,31,0,NaN
1,0,0,0,1,19,19,20,121,107,81,26,71,50,12,5,NaN
1,0,0,4,0,20,28,22,36,77,23,39,23,47,8,16,NaN
2,0,0,0,0,24,4,144,46,56,47,9,61,37,0,8,NaN
0,0,0,0,0,2,16,39,112,48,44,82,1,19,37,0,NaN
0,0,0,1,1,15,47,122,19,63,49,34,32,73,6,0,NaN
1,0,0,1,18,32,51,124,17,39,86,3,47,17,24,0,NaN
0,0,2,0,0,73,33,31,46,9,70,119,24,23,8,5,NaN
0,0,0,0,0,16,57,43,27,78,50,143,42,19,35,6,NaN
0,0,0,1,0,38,19,13,83,43,79,126,68,0,7,8,NaN
2,1,0,1,0,0,65,88,32,84,104,107,23,27,0,13,NaN
7,0,0,0,0,12,12,149,97,74,49,92,13,20,73,33,NaN
0,0,0,0,0,2,19,88,100,107,24,59,107,40,20,0,NaN
0,0,0,1,5,5,33,56,120,116,51,50,74,1,1,27,NaN
0,0,0,6,5,3,19,54,27,33,48,88,18,101,22,5,NaN
0,0,0,0,0,12,0,46,79,107,56,24,0,77,15,0,NaN
1,0,0,1,0,42,11,62,12,48,15,91,49,33,42,1,NaN
0,0,0,1,0,18,32,109,61,106,78,140,20,39,53,2,NaN
0,0,0,2,0,27,1,47,7,136,83,131,22,29,15,3,NaN
0,0,0,0,29,2,85,118,17,183,42,99,27,13,61,4,NaN
0,0,1,0,1,1,1,78,30,60,36,21,5,85,21,37,NaN
0,0,0,0,0,0,64,58,74,142,75,73,50,7,2,2,NaN
4,0,1,0,1,11,14,28,49,55,51,49,36,3,37,4,NaN
1,0,0,1,8,15,9,51,47,55,26,97,28,14,23,0,NaN
0,1,0,0,2,30,34,25,112,23,45,3,37,66,21,1,NaN
0,0,13,0,3,22,66,11,97,91,92,79,108,75,33,2,NaN
0,0,0,0,0,0,29,63,72,137,59,21,0,3,6,18,NaN
1,0,0,1,7,4,3,70,44,91,82,101,3,41,6,0,NaN
0,0,0,1,18,6,22,59,57,128,38,24,0,35,37,0,NaN
0,0,0,1,1,0,44,53,116,61,14,143,28,22,2,1,NaN
0,0,1,0,5,16,4,27,31,117,37,46,20,48,0,2,NaN
0,0,0,1,0,27,1,73,53,59,102,10,21,2,14,2,NaN
0,0,0,1,0,24,63,81,31,6,47,66,9,16,0,57,NaN
0,0,0,0,15,19,44,18,34,125,52,117,78,4,1,8,NaN
0,0,0,0,0,17,28,108,20,145,26,60,41,78,22,2,NaN
1,0,0,0,3,4,18,61,152,60,4,23,79,132,23,18,NaN
24,1,1,0,0,70,27,50,18,208,146,152,70,1,44,0,NaN
0,0,12,0,1,0,23,46,120,138,8,82,46,34,56,1,NaN
1,0,0,0,1,6,46,57,100,106,57,83,24,8,0,1,NaN
0,1,0,0,1,27,0,62,101,20,53,21,50,41,24,15,NaN
1,0,0,1,0,0,31,116,48,107,37,80,7,2,37,7,NaN
0,0,0,0,0,39,5,74,35,7,52,44,41,34,12,0,NaN
2,0,0,1,4,19,104,82,18,35,11,68,80,25,29,0,NaN
1,0,0,0,2,12,17,84,62,86,16,149,11,55,0,2,NaN
1,0,0,0,11,19,47,47,142,122,10,49,84,53,1,1,NaN
1,4,0,0,7,59,4,106,36,85,95,75,99,10,5,2,NaN
0,1,0,0,1,0,28,10,70,108,57,131,43,15,5,1,NaN
0,0,0,0,2,9,67,33,73,201,36,75,110,3,9,23,NaN
0,0,0,0,0,86,119,37,73,108,66,30,10,30,87,2,NaN
0,0,0,1,1,8,1,80,76,54,32,14,24,10,7,118,NaN
0,0,0,3,1,11,49,27,108,79,46,132,74,6,6,12,NaN
0,0,0,0,1,37,67,9,90,56,29,99,35,10,40,2,NaN
1,1,0,4,0,42,3,48,18,156,93,174,41,19,49,4,NaN
0,1,0,0,0,66,58,33,139,113,48,103,24,8,1,25,NaN
1,0,0,0,7,3,29,82,180,68,21,24,58,76,41,19,NaN
0,0,0,0,0,53,94,15,48,116,16,127,9,42,1,34,NaN
1,0,0,0,0,4,80,84,114,88,25,27,33,82,25,9,NaN
0,1,1,0,0,10,35,101,71,119,20,85,96,74,0,3,NaN
0,0,0,0,10,10,46,113,48,135,36,42,31,8,51,4,NaN
1,0,1,0,1,0,33,50,27,25,37,29,72,132,6,9,NaN
0,1,0,0,4,27,60,58,149,56,90,26,13,77,13,20,NaN
0,0,1,0,2,3,16,10,22,166,47,53,12,75,0,0,NaN
0,0,1,0,1,13,1,53,128,47,45,136,3,3,11,4,NaN
0,0,0,0,3,97,44,35,13,49,69,67,37,29,11,0,NaN
1,0,0,0,0,1,47,93,80,0,17,114,89,8,8,6,NaN
0,1,0,0,27,23,176,29,86,84,30,28,115,104,17,22,NaN
2,2,0,0,3,0,37,29,41,79,51,196,50,42,9,5,NaN
0,0,0,1,1,48,21,79,20,148,38,42,71,20,6,29,NaN
0,0,1,3,2,28,78,122,79,122,52,180,141,107,57,0,NaN
3,1,0,0,1,13,56,116,13,125,145,13,29,65,38,45,NaN
0,0,0,0,0,21,14,36,56,125,20,54,0,7,1,0,NaN
1,0,0,1,0,10,1,19,159,148,54,63,27,0,0,1,NaN
0,0,0,0,0,36,49,77,121,58,33,170,59,104,0,15,NaN
0,0,0,0,1,0,24,56,73,121,53,25,65,76,0,29,NaN
1,0,0,0,6,22,109,88,65,109,106,79,102,38,10,22,NaN
0,0,0,0,18,10,5,53,57,56,35,139,21,23,25,0,NaN
2,1,0,0,2,8,81,21,67,185,33,85,105,28,62,67,NaN
0,0,0,1,0,0,6,85,74,100,33,126,49,13,9,10,NaN
0,0,1,1,0,35,0,23,52,123,7,45,0,64,17,2,NaN
0,0,1,0,0,38,25,79,109,52,62,98,22,20,50,24,NaN
0,0,1,0,1,10,11,14,63,59,81,49,18,45,7,0,NaN
2,0,1,0,0,0,5,145,42,54,15,64,14,7,37,4,NaN
1,1,0,1,8,7,45,34,44,123,58,90,24,16,0,34,NaN
1,3,0,0,2,30,56,23,133,105,82,24,41,78,8,3,NaN
0,0,0,1,7,9,66,86,45,105,100,31,91,11,1,4,NaN
2,0,0,0,0,10,40,9,52,116,43,45,17,15,0,3,NaN
0,1,3,0,0,0,33,0,41,206,47,53,0,0,0,2,NaN
0,1,0,5,5,30,57,83,51,174,74,19,74,66,6,34,NaN
4,0,1,1,0,15,4,78,24,41,48,73,11,16,19,0,NaN
0,0,0,0,9,2,44,40,48,24,64,13,36,1,2,2,NaN
0,1,0,1,5,2,17,83,121,142,15,70,47,33,13,35,NaN
1,0,1,0,3,8,33,42,26,7,51,33,9,23,3,7,NaN
1,0,0,1,0,11,11,30,65,73,129,126,102,0,21,31,NaN
0,0,0,0,5,27,26,83,45,95,25,143,11,108,7,33,NaN
0,0,0,7,0,6,13,77,106,81,26,1,34,5,26,16,NaN
6,0,1,3,3,9,14,46,55,37,36,1,42,39,44,4,NaN
1,0,1,0,0,28,20,91,84,105,53,38,33,11,2,0,NaN
0,0,0,0,1,0,37,70,72,0,104,105,67,46,2,6,NaN
0,1,1,9,0,3,1,51,41,96,37,0,77,6,5,3,NaN
0,0,0,0,0,15,44,140,108,166,93,102,1,13,40,1,NaN
0,0,0,0,1,19,63,60,28,98,17,8,45,12,34,5,NaN
0,0,0,1,0,14,18,105,69,27,98,71,87,12,15,0,NaN
1,0,1,0,3,16,91,53,78,98,26,84,31,53,37,27,NaN
0,0,0,0,1,17,24,113,32,13,21,77,44,0,3,7,NaN
0,0,0,0,2,2,65,56,58,33,55,88,145,33,4,1,NaN
0,0,0,20,5,19,37,41,90,190,78,84,46,2,13,24,NaN
0,0,0,7,0,5,1,12,60,97,67,41,8,22,12,1,NaN
0,0,1,0,0,10,7,49,49,110,106,33,49,3,6,2,NaN
0,0,3,0,0,5,21,2,22,129,28,128,10,0,17,6,NaN
0,1,0,0,7,2,1,64,80,71,52,199,20,52,0,18,NaN
0,0,1,0,7,17,0,62,70,140,26,28,63,39,13,31,NaN
0,0,2,1,0,35,20,37,90,106,22,87,112,50,0,0,NaN
1,2,1,0,5,13,23,64,10,137,102,52,93,5,14,0,NaN
0,0,0,0,0,58,41,90,36,123,80,23,9,4,58,38,NaN
0,0,0,0,5,20,93,21,85,78,46,42,68,8,10,20,NaN
0,0,0,0,20,43,26,69,113,171,119,105,51,7,29,0,NaN
2,0,1,0,12,7,43,65,38,48,25,86,137,4,55,2,NaN
1,0,8,0,4,11,23,94,44,55,35,87,27,7,16,1,NaN
1,0,2,2,2,0,119,112,107,61,89,38,100,6,18,8,NaN
2,0,0,0,0,1,17,2,141,48,36,143,59,77,9,0,NaN
2,0,0,0,22,1,93,48,75,92,28,115,84,53,1,7,NaN
0,0,1,0,0,14,9,45,24,72,14,2,133,39,21,11,NaN
1,0,0,0,2,32,4,4,109,201,30,71,48,42,10,0,NaN
0,0,0,0,0,2,1,66,57,97,54,23,5,73,0,2,NaN
0,0,0,0,2,4,15,79,58,207,8,36,20,36,0,30,NaN
0,0,0,0,0,15,35,69,49,100,143,10,35,24,1,45,NaN
1,0,0,1,13,9,21,3,23,62,105,67,98,25,0,3,NaN
0,0,6,1,0,36,73,41,33,12,51,44,86,1,29,9,NaN
0,0,0,0,0,9,14,98,19,186,61,97,22,127,2,8,NaN
0,0,0,0,8,4,88,37,41,61,7,102,50,1,9,13,NaN
0,2,0,0,10,4,8,24,41,231,12,19,25,13,1,0,NaN
0,0,0,0,11,2,85,41,82,60,59,86,44,0,12,7,NaN
1,1,0,0,5,0,16,32,91,117,37,73,14,33,5,0,NaN
0,2,1,0,5,6,60,41,41,40,48,38,13,0,1,17,NaN
1,0,0,9,0,1,43,121,48,175,68,67,33,26,0,7,NaN
8,0,0,0,1,20,76,14,82,103,111,54,57,89,0,9,NaN
0,1,0,0,0,6,46,125,58,71,91,114,69,6,0,12,NaN
2,0,0,2,0,28,0,142,40,148,51,62,3,8,5,1,NaN
0,0,0,0,0,10,92,89,97,162,102,137,25,21,2,11,NaN
0,0,0,0,0,12,78,87,163,83,49,93,36,21,0,11,NaN
0,0,0,0,2,4,0,46,56,73,6,28,107,38,30,2,NaN
1,0,0,0,3,16,51,52,85,142,43,1,115,36,10,11,NaN
0,0,0,0,1,2,0,99,60,75,134,40,26,31,1,2,NaN
0,0,0,1,0,0,47,89,37,66,79,31,66,29,34,0,NaN
0,0,0,2,8,16,50,9,33,75,25,42,69,8,10,10,NaN
0,0,0,0,2,2,86,22,67,74,12,0,11,42,0,41,NaN
0,0,0,0,0,5,25,82,171,111,50,119,1,0,21,22,NaN
1,0,1,0,0,0,50,95,34,68,10,11,33,4,7,85,NaN
0,0,1,0,2,7,109,142,44,31,48,47,71,27,14,11,NaN
0,0,0,0,0,0,32,28,132,88,47,55,68,47,11,0,NaN
0,0,0,0,10,5,33,66,114,186,77,38,1,8,10,5,NaN
0,2,0,0,5,3,2,65,81,52,52,68,70,38,9,10,NaN
1,0,0,0,7,7,8,41,156,110,67,28,31,23,3,5,NaN
0,0,0,0,8,7,0,48,22,71,52,62,1,0,1,5,NaN
0,0,0,0,1,17,33,30,30,149,42,13,9,5,13,62,NaN
0,2,1,9,1,31,43,119,61,40,54,145,25,1,1,45,NaN
0,0,0,0,0,2,3,93,33,31,46,95,45,1,5,22,NaN
0,6,0,0,5,0,40,106,59,2,73,51,39,36,8,3,NaN
2,0,0,0,1,26,24,1,122,152,22,24,38,76,1,6,NaN
1,0,1,0,0,0,22,50,36,75,27,1,40,13,7,5,NaN
0,0,0,0,0,2,105,76,45,78,3,146,4,0,4,11,NaN
0,0,0,0,0,0,30,63,38,93,56,46,69,2,1,9,NaN
0,0,0,0,12,39,33,27,124,56,43,53,45,0,8,19,NaN
0,0,0,0,1,60,72,31,49,34,31,146,95,28,11,6,NaN
2,0,0,0,2,40,66,100,39,40,21,99,15,7,10,8,NaN
0,4,0,0,0,24,48,7,55,57,101,87,89,6,17,20,NaN
8,0,0,0,0,0,54,53,120,124,101,44,20,12,20,0,NaN
0,0,3,0,8,0,69,9,17,112,86,48,64,30,60,6,NaN
1,0,2,0,20,49,88,39,20,110,43,50,30,0,4,114,NaN
0,0,0,0,1,16,31,88,76,113,25,108,24,31,84,26,NaN
0,0,0,0,0,3,41,106,83,103,145,33,23,1,75,22,NaN
0,1,0,0,10,0,8,96,36,41,59,24,47,5,43,22,NaN
0,0,1,0,0,5,3,102,104,174,31,48,13,23,44,4,NaN
0,0,0,1,29,10,37,52,96,171,14,70,9,29,81,0,NaN
0,0,1,0,15,0,35,60,48,74,18,39,45,58,4,11,NaN
0,0,0,0,3,68,40,85,112,35,83,51,54,68,15,12,NaN
0,0,0,0,1,13,33,160,47,125,66,101,130,7,47,24,NaN
2,0,1,0,0,1,72,180,13,79,26,86,5,20,35,0,NaN
0,0,1,0,1,42,6,63,1,70,66,71,18,1,13,32,NaN
0,0,0,0,0,43,8,61,73,87,50,66,8,26,22,5,NaN
0,3,1,0,0,20,27,27,58,7,10,13,53,18,1,5,NaN
2,0,1,0,0,22,11,77,52,100,37,105,95,18,7,49,NaN
0,0,0,0,0,49,70,185,5,138,23,147,92,1,3,34,NaN
0,0,0,0,15,6,41,67,30,69,62,45,25,3,31,51,NaN
0,0,0,1,0,10,22,28,12,30,94,143,67,1,10,10,NaN
0,0,1,0,0,6,29,31,68,78,141,105,59,1,18,0,NaN
0,6,0,1,0,11,49,20,53,44,21,117,95,5,9,0,NaN
0,0,0,0,1,3,0,41,30,72,104,37,70,7,58,18,NaN
1,0,0,0,1,16,21,89,104,72,124,47,4,17,38,0,NaN
2,0,1,0,1,30,17,73,58,96,109,88,9,9,12,14,NaN
1,0,0,1,0,2,71,35,102,21,28,103,64,30,47,1,NaN
0,0,0,0,1,10,0,90,58,72,106,61,63,19,31,2,NaN
0,0,0,0,9,9,9,68,35,88,24,9,43,83,2,3,NaN
0,1,1,0,4,26,12,168,0,25,81,21,22,98,33,43,NaN
0,0,0,1,3,8,56,69,77,153,50,92,10,2,11,18,NaN
0,0,0,15,1,16,43,67,22,32,56,62,75,113,113,0,NaN
1,1,0,2,1,4,28,78,52,91,38,56,32,35,26,3,NaN
1,0,0,1,0,8,48,30,89,106,21,2,72,3,19,2,NaN
0,0,0,0,3,0,21,27,75,113,79,5,33,8,20,1,NaN
1,0,0,0,6,0,12,87,48,161,78,16,11,79,0,0,NaN
0,0,0,0,1,3,53,42,41,8,105,55,91,75,42,8,NaN
0,0,1,1,14,0,4,67,43,124,34,143,52,22,51,1,NaN
0,0,0,0,1,1,18,182,103,62,31,87,103,61,14,18,NaN
2,0,1,1,0,10,53,87,74,61,53,47,39,9,0,6,NaN
0,0,0,1,13,64,7,123,8,91,33,100,17,50,0,5,NaN
1,0,0,0,1,7,0,49,119,97,26,17,80,0,4,83,NaN
0,0,0,0,1,21,32,105,40,62,112,113,15,32,1,0,NaN
2,1,0,0,0,12,64,9,55,96,49,43,54,48,27,7,NaN
1,0,0,1,0,7,32,42,102,95,54,73,29,20,0,1,NaN
0,0,2,0,0,0,3,55,53,6,35,86,5,8,36,5,NaN
1,0,1,2,1,0,39,173,27,87,145,25,49,0,5,34,NaN
0,0,1,0,2,12,23,72,43,114,61,98,1,41,6,3,NaN
0,0,0,0,0,6,0,53,71,51,72,57,85,22,57,38,NaN
0,1,0,0,0,11,27,95,4,76,28,61,26,106,9,13,NaN
0,0,0,0,0,6,1,171,54,63,41,70,21,73,4,0,NaN
1,0,1,0,0,11,0,49,53,90,62,24,23,0,35,10,NaN
0,1,1,0,0,10,50,40,60,226,74,127,89,4,4,3,NaN
1,3,0,0,2,1,11,72,96,130,80,6,0,11,35,24,NaN
0,8,0,0,0,4,1,49,30,101,18,13,27,2,2,12,NaN
1,0,0,0,5,23,111,57,155,86,8,63,103,67,11,2,NaN
0,0,0,0,0,0,39,122,151,27,113,92,64,62,5,14,NaN
0,1,4,0,0,5,43,28,95,138,16,0,84,1,1,36,NaN
0,0,1,1,3,29,40,79,46,64,85,117,59,21,10,44,NaN
0,0,2,0,0,50,5,129,12,63,65,46,91,51,4,14,NaN
0,0,0,0,0,3,16,4,52,14,105,188,77,8,19,1,NaN
0,0,1,0,1,17,75,49,3,129,20,103,58,1,15,0,NaN
0,0,1,0,0,16,2,11,100,172,26,68,13,71,6,4,NaN
1,0,1,0,1,42,24,32,73,220,79,85,9,38,6,1,NaN
0,0,0,2,2,4,18,71,59,98,70,38,80,132,22,84,NaN
0,0,0,0,1,30,65,178,56,49,99,49,46,7,1,4,NaN
0,0,0,0,7,28,31,105,112,78,24,72,5,38,62,5,NaN
1,0,0,0,0,25,11,59,30,90,41,100,63,9,22,1,NaN
0,0,0,0,9,7,93,81,66,45,22,129,41,53,14,5,NaN
0,0,1,1,0,17,0,44,56,56,37,67,12,22,15,9,NaN
1,0,0,0,3,25,44,47,96,42,81,85,122,85,23,13,NaN
1,0,3,1,1,1,18,58,55,102,33,65,31,14,6,10,NaN
0,0,2,0,1,0,17,22,37,43,82,30,17,6,3,3,NaN
0,1,0,0,0,0,29,39,96,27,0,3,28,10,32,7,NaN
0,0,0,4,12,54,3,0,95,122,72,69,19,28,0,16,NaN
0,0,2,1,0,0,19,110,128,178,36,120,59,3,4,1,NaN
0,0,0,0,0,19,86,94,25,57,8,60,17,53,13,19,NaN
0,0,0,0,2,0,0,21,73,140,9,34,63,0,0,2,NaN
0,1,1,0,0,53,77,59,99,181,78,173,73,0,2,3,NaN
2,0,0,0,0,11,19,44,50,146,6,4,25,3,30,1,NaN
0,1,0,4,1,2,42,55,67,126,95,69,80,18,8,13,NaN
1,0,0,2,0,7,55,48,57,29,80,70,30,48,34,0,NaN
0,0,1,0,5,6,33,32,72,73,102,35,10,29,24,2,NaN
0,0,0,1,0,6,70,51,109,57,25,100,19,36,18,7,NaN
0,0,0,1,1,1,99,101,50,168,54,59,67,16,2,44,NaN
4,1,0,1,0,14,14,80,103,152,92,30,70,56,36,58,NaN
0,3,2,0,2,2,0,141,51,144,8,17,3,9,17,5,NaN
0,3,0,0,13,0,73,39,97,148,3,130,45,9,0,2,NaN
1,1,0,0,0,43,122,45,44,156,27,1,16,27,7,8,NaN
0,0,0,0,0,1,94,37,70,34,20,16,8,2,20,1,NaN
1,0,0,0,3,0,86,85,25,41,28,21,94,8,39,1,NaN
0,0,0,0,1,10,8,2,41,77,68,23,24,73,28,21,NaN
2,0,0,0,8,51,2,90,64,97,84,100,100,0,10,9,NaN
0,0,0,0,9,1,7,8,58,65,87,25,6,76,2,1,NaN
