0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,0,0,0,2,2,3,1,4,0,0,0,0,0,NaN
0,0,0,0,0,2,1,1,3,4,1,4,0,1,0,0,NaN
0,0,0,0,0,2,1,3,3,0,3,0,0,0,0,0,NaN
0,0,0,0,0,1,0,1,5,1,2,2,0,3,0,0,NaN
0,0,0,0,1,2,2,0,5,1,2,1,1,0,0,0,NaN
0,0,0,0,1,0,0,2,1,0,4,2,2,1,1,0,NaN
0,0,0,0,0,0,1,1,2,3,3,1,2,0,0,1,NaN
0,0,0,0,0,1,0,0,1,7,6,1,0,0,0,3,NaN
0,0,0,0,0,0,1,0,2,1,4,1,2,0,0,0,NaN
0,0,0,0,0,0,0,2,1,0,0,3,1,2,0,1,NaN
0,0,0,1,1,0,6,2,1,1,4,0,0,0,3,0,NaN
0,0,0,0,1,0,1,0,1,2,3,0,2,2,1,2,NaN
0,0,0,0,0,0,2,3,10,2,5,0,2,0,0,0,NaN
0,0,0,0,0,2,0,0,4,0,1,1,1,0,0,0,NaN
0,0,0,0,0,0,3,0,4,1,5,1,0,4,0,0,NaN
0,0,0,1,0,1,1,2,0,1,0,1,1,2,1,0,NaN
0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,NaN
0,0,0,0,0,2,4,2,1,1,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,0,1,4,4,0,0,0,1,0,NaN
0,0,0,0,1,0,3,2,4,2,3,1,0,0,0,0,NaN
0,0,0,0,0,1,0,0,3,3,2,0,0,1,0,0,NaN
0,0,0,0,0,0,0,1,3,3,2,1,1,0,0,1,NaN
0,0,0,0,0,1,1,0,3,2,3,0,0,0,0,3,NaN
0,0,0,0,1,0,0,1,4,2,6,4,0,3,0,0,NaN
0,0,0,1,0,0,3,2,2,1,2,3,1,1,1,0,NaN
0,0,0,0,0,1,1,3,1,1,3,1,2,1,0,0,NaN
0,0,0,0,0,3,1,0,0,1,4,0,0,1,0,0,NaN
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,NaN
0,0,0,0,0,0,5,2,4,1,3,0,3,0,0,0,NaN
0,0,0,1,0,1,2,3,7,0,1,0,0,0,0,0,NaN
0,0,0,0,1,1,1,2,1,1,4,2,1,0,0,2,NaN
0,0,0,1,0,1,1,0,1,1,2,5,1,0,0,0,NaN
0,0,0,1,2,0,1,0,2,0,2,3,1,1,0,3,NaN
0,0,0,0,0,0,0,2,2,0,1,0,0,3,0,0,NaN
0,0,0,0,0,0,2,3,2,1,4,0,0,2,2,0,NaN
0,0,0,0,1,0,0,0,4,0,1,2,2,0,2,1,NaN
0,0,0,0,0,0,1,3,1,1,3,1,0,2,0,0,NaN
0,0,0,0,0,0,1,3,0,0,2,0,0,4,0,0,NaN
0,0,0,0,0,2,0,0,1,2,4,0,0,3,0,0,NaN
0,0,0,0,0,0,0,0,3,1,3,4,0,2,0,0,NaN
0,0,0,0,1,1,0,1,2,0,3,0,0,0,0,1,NaN
0,0,0,0,0,1,1,0,4,0,3,0,1,0,0,0,NaN
0,0,0,0,1,2,1,2,4,1,3,0,2,0,0,1,NaN
0,0,0,0,0,1,0,0,2,2,0,1,0,1,0,1,NaN
0,0,0,0,0,0,0,0,2,5,3,0,0,0,5,1,NaN
0,0,0,0,0,0,1,2,1,2,0,1,2,4,0,0,NaN
0,0,0,0,0,1,0,1,3,0,5,1,3,2,1,1,NaN
0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,NaN
0,0,0,0,0,3,1,2,3,3,6,0,2,6,1,1,NaN
0,0,0,0,0,2,0,3,2,3,3,0,0,7,2,0,NaN
0,0,0,0,0,1,1,0,4,3,5,0,0,4,2,2,NaN
0,0,0,1,1,0,1,1,0,2,3,1,2,0,0,0,NaN
0,0,0,0,0,0,0,1,0,0,3,0,2,1,0,0,NaN
0,0,0,0,0,0,0,2,0,2,5,1,0,1,0,0,NaN
0,0,0,0,2,0,1,0,5,0,0,0,2,3,0,0,NaN
0,0,0,0,0,1,2,2,0,4,1,0,1,2,0,1,NaN
0,0,0,0,0,2,0,2,3,1,2,1,1,3,0,2,NaN
0,0,0,0,0,0,0,1,2,0,3,1,3,4,1,0,NaN
0,0,0,0,1,0,3,1,2,2,2,0,0,0,0,3,NaN
0,0,0,0,0,2,1,1,1,0,4,1,0,0,0,0,NaN
0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,NaN
0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,1,NaN
0,0,0,0,0,0,4,1,0,1,3,2,0,3,0,0,NaN
0,0,0,0,1,1,2,0,6,1,1,0,2,2,0,0,NaN
0,0,0,0,0,1,0,1,4,1,1,1,1,0,2,0,NaN
0,0,0,0,2,2,3,0,0,2,4,0,1,0,4,0,NaN
0,0,0,0,1,3,1,1,1,0,3,0,0,3,0,1,NaN
0,0,0,0,2,1,1,3,4,0,1,1,3,1,0,0,NaN
0,0,0,1,0,0,1,2,5,4,2,2,0,0,0,0,NaN
0,0,0,0,0,3,2,1,2,3,1,1,0,4,0,3,NaN
0,0,0,0,0,1,0,2,4,3,2,0,1,1,0,1,NaN
0,0,0,0,0,1,2,0,3,1,2,2,0,3,2,0,NaN
0,0,0,0,0,0,2,3,0,1,2,6,0,1,0,0,NaN
0,0,0,0,0,3,1,2,4,0,0,3,0,0,2,0,NaN
0,0,0,0,0,0,0,3,1,0,1,2,0,6,1,0,NaN
0,0,0,0,0,0,1,2,0,2,2,0,0,2,0,2,NaN
0,0,0,0,1,1,1,1,5,1,1,1,0,1,0,1,NaN
0,0,0,0,1,0,2,1,3,0,2,2,3,2,1,1,NaN
0,0,0,0,1,0,2,0,1,1,4,1,2,0,3,0,NaN
0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,NaN
0,0,0,1,0,1,0,3,2,0,3,0,1,3,0,0,NaN
0,0,0,0,0,0,0,2,6,3,1,1,0,0,0,2,NaN
0,0,0,0,0,0,1,0,3,1,2,1,0,1,0,0,NaN
0,0,0,0,0,0,0,1,3,1,4,0,0,0,0,2,NaN
0,0,0,0,0,3,2,4,2,1,2,3,2,0,4,0,NaN
0,0,0,0,1,0,0,2,3,2,3,4,4,3,0,1,NaN
0,0,0,0,0,2,2,1,4,1,3,1,1,2,0,0,NaN
0,0,0,0,0,0,0,1,3,0,6,0,0,1,0,0,NaN
0,0,0,0,0,1,0,0,2,1,3,0,2,0,3,0,NaN
0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0,NaN
0,0,0,0,1,1,0,4,4,4,5,1,0,0,0,1,NaN
0,0,0,0,0,0,0,4,4,4,2,0,1,2,0,0,NaN
0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,NaN
0,0,0,1,0,0,2,2,2,0,3,1,2,1,0,0,NaN
0,0,0,0,2,2,3,3,2,0,4,1,0,0,1,0,NaN
0,0,0,0,1,1,3,1,8,0,5,5,1,1,2,0,NaN
0,0,0,0,1,0,2,1,3,1,5,7,3,1,0,0,NaN
0,0,0,0,0,1,1,1,3,0,4,1,0,1,0,0,NaN
0,0,0,0,0,0,2,0,0,1,1,2,1,0,0,0,NaN
0,0,0,0,0,1,0,4,4,2,2,3,1,0,0,2,NaN
0,0,0,0,0,0,0,1,4,2,0,0,3,1,1,0,NaN
0,0,0,0,0,1,1,0,2,0,5,1,2,0,0,0,NaN
0,0,0,1,0,0,0,1,0,2,1,2,1,3,2,0,NaN
0,0,0,0,0,0,1,0,5,0,2,0,0,4,0,0,NaN
0,0,0,0,0,1,0,2,0,1,2,5,1,0,5,0,NaN
0,0,0,0,0,0,0,1,3,1,2,0,0,2,2,0,NaN
0,0,0,0,0,1,0,6,1,0,4,4,0,3,0,0,NaN
0,0,0,0,0,0,0,2,1,1,2,2,0,0,3,1,NaN
0,0,0,0,0,0,0,0,6,1,3,0,0,1,1,3,NaN
0,0,0,0,0,0,1,1,1,3,8,2,0,1,0,0,NaN
0,0,1,0,0,1,0,1,2,0,1,1,0,1,0,1,NaN
0,0,0,0,1,2,1,2,2,2,0,1,0,0,0,0,NaN
0,0,0,0,2,1,3,1,0,0,5,0,1,5,0,0,NaN
1,0,0,0,0,1,4,1,0,2,5,1,1,1,1,1,NaN
0,0,0,0,0,0,0,5,2,2,4,0,0,2,0,2,NaN
0,0,0,1,2,0,0,3,4,1,1,1,1,0,0,0,NaN
0,0,0,0,1,0,0,0,2,0,6,2,0,1,1,0,NaN
0,0,0,0,1,1,1,2,2,3,3,0,1,0,0,1,NaN
0,0,0,0,1,0,0,1,9,2,7,1,0,1,0,0,NaN
0,0,0,0,0,5,0,2,3,3,3,0,2,0,1,0,NaN
0,0,0,0,0,1,2,5,2,0,2,4,0,0,0,1,NaN
0,0,0,0,1,1,2,1,3,1,3,5,1,0,0,0,NaN
0,0,0,0,0,1,1,3,1,2,3,0,0,1,0,0,NaN
1,0,0,0,0,0,0,1,4,4,2,2,1,1,1,1,NaN
0,0,0,0,0,2,2,1,0,4,1,1,2,0,1,0,NaN
0,0,0,0,0,0,5,1,1,4,2,0,0,1,3,0,NaN
0,0,0,0,2,0,0,4,9,2,1,3,0,0,0,0,NaN
0,0,0,0,0,1,0,3,2,0,3,1,1,2,1,0,NaN
0,0,0,0,0,0,0,1,2,0,3,1,0,0,2,0,NaN
0,0,0,0,0,0,1,6,5,0,4,1,0,3,0,0,NaN
0,0,0,0,2,0,3,3,2,1,0,1,1,3,2,0,NaN
0,0,0,0,0,1,0,3,2,3,2,2,0,1,0,0,NaN
0,0,0,0,0,1,1,0,4,0,3,0,1,2,0,0,NaN
0,0,0,0,2,2,0,1,5,2,4,2,0,0,0,0,NaN
0,0,0,0,0,0,1,1,4,1,2,2,0,0,1,0,NaN
0,0,0,0,0,0,2,0,1,1,2,1,1,0,0,0,NaN
0,0,0,0,0,1,3,0,0,4,5,3,0,0,3,0,NaN
0,0,0,0,0,0,0,0,4,2,2,0,0,1,0,4,NaN
0,0,0,0,0,0,2,0,2,1,4,3,0,0,0,3,NaN
0,0,0,0,0,1,2,0,3,2,2,2,0,0,1,0,NaN
0,0,0,0,0,0,2,2,1,1,4,7,2,1,2,0,NaN
0,0,0,0,0,3,1,0,1,2,5,0,0,2,0,0,NaN
0,0,0,0,1,0,2,2,4,1,3,1,1,2,2,0,NaN
0,0,0,0,0,2,1,2,6,0,3,0,0,0,0,1,NaN
0,0,0,0,0,1,2,4,4,2,0,0,1,1,1,0,NaN
0,0,0,0,0,0,1,3,7,1,2,3,7,0,0,0,NaN
0,0,0,0,0,1,2,2,4,1,1,0,0,0,1,0,NaN
0,0,0,0,0,0,1,0,1,0,6,0,3,4,0,0,NaN
0,0,0,0,0,0,3,2,3,0,7,0,0,2,1,0,NaN
0,0,0,0,0,0,0,4,0,1,2,1,1,1,0,0,NaN
0,0,0,0,0,0,0,1,3,0,1,3,0,0,0,0,NaN
0,0,0,0,0,1,1,3,1,1,3,0,0,1,2,0,NaN
0,0,0,0,1,0,1,4,4,0,9,1,2,1,0,0,NaN
0,0,0,0,1,0,0,3,1,1,6,0,1,2,0,0,NaN
0,0,0,0,1,0,0,1,6,1,4,0,2,3,0,2,NaN
0,0,0,0,0,3,0,2,2,2,4,1,3,0,0,1,NaN
0,0,0,0,0,1,0,0,2,2,2,1,3,1,3,0,NaN
0,0,0,0,0,0,9,1,1,3,1,0,0,4,2,2,NaN
0,0,0,0,0,1,0,1,6,0,2,1,0,0,0,0,NaN
0,0,0,0,0,2,1,1,5,0,5,0,0,0,0,0,NaN
0,0,0,0,0,3,0,5,3,0,4,0,1,8,0,0,NaN
0,0,0,1,0,0,1,2,2,1,1,0,2,1,0,1,NaN
0,0,0,0,0,1,1,2,2,1,9,2,1,3,1,0,NaN
0,0,0,0,1,1,0,1,2,1,1,1,0,0,2,0,NaN
0,0,0,0,0,0,2,0,6,1,1,0,0,0,3,3,NaN
0,0,0,1,0,0,3,3,4,2,2,1,0,1,1,0,NaN
0,0,0,0,0,2,0,1,4,1,0,1,0,4,1,0,NaN
0,0,0,0,0,0,1,2,2,4,3,1,3,0,2,4,NaN
0,0,0,0,0,0,2,1,0,0,2,0,1,0,2,0,NaN
0,0,0,0,0,0,1,4,3,1,4,1,0,0,5,2,NaN
0,0,0,0,2,2,0,0,2,4,4,1,2,2,0,0,NaN
0,0,0,0,0,1,0,0,2,0,6,0,0,0,1,1,NaN
0,0,0,0,1,0,1,1,3,0,2,0,1,0,0,0,NaN
0,0,0,0,0,1,0,0,3,1,6,3,1,2,0,0,NaN
0,0,0,0,1,0,3,0,0,2,2,0,0,0,0,0,NaN
0,0,0,0,1,1,0,2,1,3,4,0,3,1,0,1,NaN
0,0,0,0,0,0,0,3,1,0,1,0,1,0,1,0,NaN
0,0,0,0,1,0,1,0,0,1,3,2,2,0,0,0,NaN
0,0,0,0,0,0,2,0,0,0,3,2,2,2,1,2,NaN
1,0,0,0,1,1,6,1,0,0,3,3,0,0,0,2,NaN
0,0,0,0,0,1,4,0,2,4,3,0,4,0,3,1,NaN
0,0,0,0,1,0,2,0,4,1,1,2,0,6,0,1,NaN
0,0,0,0,0,0,2,2,4,0,4,0,0,0,0,0,NaN
0,0,0,0,0,0,0,1,1,0,0,0,1,3,3,0,NaN
0,0,0,0,0,0,4,2,2,1,4,2,0,0,0,0,NaN
0,0,0,0,2,0,0,4,3,0,4,1,0,2,1,0,NaN
0,0,0,0,0,1,0,0,3,2,0,0,1,0,1,0,NaN
0,0,0,0,0,1,1,2,1,4,5,0,0,0,3,0,NaN
0,0,0,0,0,0,0,3,1,1,2,0,2,0,3,0,NaN
0,0,0,0,0,2,4,3,2,4,5,2,1,0,0,0,NaN
0,0,0,0,0,1,5,1,5,1,2,1,0,2,3,1,NaN
0,0,0,0,0,1,1,4,0,1,3,1,4,0,0,0,NaN
0,0,0,0,0,0,3,3,1,1,3,1,0,0,0,0,NaN
0,0,0,0,0,0,2,2,0,1,2,3,0,0,4,0,NaN
0,0,0,0,0,1,0,1,5,2,2,1,0,0,0,0,NaN
0,0,0,0,0,1,0,0,7,6,7,0,3,0,0,1,NaN
0,0,0,0,0,2,3,1,1,2,3,0,0,0,0,1,NaN
0,0,0,1,0,0,1,0,3,1,3,4,0,1,0,0,NaN
0,0,0,0,0,1,0,5,3,0,4,2,3,0,0,2,NaN
0,0,0,0,0,0,0,1,1,0,2,2,0,2,0,0,NaN
0,0,0,0,0,1,3,0,1,2,6,2,1,0,0,0,NaN
0,0,1,0,0,1,3,3,4,4,2,0,0,0,2,2,NaN
0,0,0,0,1,3,2,1,2,0,4,3,0,0,0,1,NaN
0,0,0,0,1,1,1,1,2,1,3,0,2,2,0,0,NaN
0,0,0,0,1,0,0,3,1,1,1,0,2,0,2,0,NaN
0,0,0,0,0,1,0,1,2,1,1,1,1,0,2,0,NaN
0,0,0,1,1,0,4,6,2,1,2,1,1,0,0,1,NaN
0,0,0,0,0,0,1,0,3,1,4,1,2,1,1,0,NaN
0,0,0,0,2,0,0,0,1,2,5,4,1,1,1,0,NaN
0,0,0,1,0,2,2,0,1,0,2,0,2,1,2,0,NaN
0,0,0,0,0,1,0,0,6,0,3,1,2,3,1,0,NaN
0,0,0,0,0,0,1,4,4,0,2,0,0,2,0,0,NaN
0,0,0,0,0,0,3,1,4,2,1,0,2,1,0,1,NaN
0,0,0,0,0,0,2,0,4,2,2,0,4,2,0,1,NaN
0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,NaN
0,0,0,0,1,0,1,1,4,0,1,1,3,0,0,1,NaN
0,0,0,0,0,0,0,2,1,3,3,2,1,2,0,1,NaN
0,0,0,0,3,1,5,2,1,4,0,2,0,0,1,1,NaN
0,0,0,0,0,1,0,2,3,0,4,0,0,0,0,0,NaN
0,0,0,0,0,0,0,1,6,3,3,3,1,0,0,0,NaN
0,0,0,0,0,0,1,0,0,1,6,0,0,1,0,0,NaN
0,0,0,0,0,3,0,2,2,3,4,3,0,0,0,0,NaN
0,0,0,0,0,0,3,1,4,1,1,5,0,4,0,0,NaN
0,0,0,0,0,0,2,1,5,1,4,1,1,3,0,1,NaN
0,0,0,0,0,2,0,0,6,3,11,0,1,0,0,0,NaN
0,0,0,0,0,0,1,5,1,2,2,2,0,0,0,0,NaN
0,0,0,0,0,3,1,0,4,4,1,2,0,0,0,0,NaN
0,0,0,0,0,1,2,2,3,1,2,1,0,0,0,2,NaN
0,0,0,0,0,0,0,1,1,1,1,0,4,1,3,0,NaN
0,0,0,0,0,0,3,3,5,1,2,0,3,4,1,0,NaN
0,0,0,0,0,0,0,7,1,2,6,0,0,1,0,0,NaN
0,0,0,1,0,0,3,2,1,0,2,0,2,5,2,0,NaN
0,0,0,0,0,0,0,2,4,2,2,1,1,1,0,1,NaN
0,0,0,0,0,0,5,2,2,2,1,0,0,1,0,4,NaN
0,0,0,0,1,1,2,13,5,0,2,0,1,0,0,0,NaN
0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,3,NaN
0,0,0,0,0,0,1,9,2,1,2,0,0,0,1,1,NaN
0,0,0,0,0,0,2,2,5,0,2,2,4,3,0,0,NaN
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,NaN
0,0,0,0,0,4,0,0,2,1,2,0,0,0,1,0,NaN
0,0,0,0,0,1,0,0,4,2,2,3,0,3,0,0,NaN
0,0,0,0,1,0,0,0,2,0,3,3,1,0,0,0,NaN
0,0,0,0,0,2,0,1,1,1,5,1,1,0,2,1,NaN
0,0,0,0,0,1,3,3,0,1,1,5,3,0,0,1,NaN
0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,1,NaN
0,0,0,0,0,0,1,0,3,0,3,3,0,0,0,0,NaN
0,0,0,0,1,0,1,0,1,1,2,0,2,2,0,0,NaN
0,0,0,0,0,0,1,3,5,1,1,0,0,0,0,0,NaN
0,0,0,0,0,0,1,2,1,2,0,2,0,0,1,1,NaN
0,0,0,0,0,1,0,1,1,1,5,1,1,0,0,0,NaN
0,0,0,0,2,1,1,1,3,1,4,2,1,0,0,0,NaN
0,0,0,0,0,1,1,2,5,1,1,1,3,1,0,0,NaN
0,0,0,0,0,3,0,0,9,0,5,1,0,0,0,0,NaN
0,0,0,0,0,3,2,0,6,1,2,4,0,1,2,1,NaN
0,0,0,0,0,0,1,0,1,5,1,0,1,0,2,0,NaN
0,0,0,0,0,0,1,1,1,1,7,1,2,0,2,0,NaN
0,0,0,0,0,3,5,0,2,1,4,2,0,0,0,1,NaN
0,0,0,0,0,1,1,4,1,1,2,1,1,0,2,0,NaN
0,0,0,0,0,0,0,0,2,0,3,1,0,0,7,5,NaN
0,0,0,0,0,0,1,2,3,1,2,0,1,0,0,2,NaN
0,0,0,0,0,0,0,1,1,2,4,0,0,2,2,0,NaN
0,0,0,0,2,0,1,2,5,1,2,3,1,2,6,0,NaN
0,0,0,0,1,0,2,0,7,1,9,2,4,0,0,1,NaN
0,0,0,0,0,4,3,2,1,0,12,2,0,0,0,0,NaN
0,0,0,0,0,0,0,5,2,3,1,0,0,0,1,0,NaN
0,0,0,0,0,0,0,0,4,1,3,2,0,0,1,0,NaN
0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,0,NaN
0,0,0,0,0,2,0,2,5,1,2,1,0,1,0,1,NaN
0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,NaN
0,0,0,0,0,1,0,0,1,2,5,2,2,1,0,2,NaN
0,0,0,0,0,0,2,4,1,3,4,2,2,0,0,3,NaN
0,0,0,0,1,0,1,2,3,2,5,1,0,0,0,3,NaN
0,0,0,0,0,0,1,0,3,2,2,0,1,0,3,0,NaN
0,0,0,0,0,0,3,3,2,0,5,4,3,0,1,0,NaN
0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,NaN
0,0,0,0,0,0,0,1,3,0,6,1,1,1,0,2,NaN
0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,NaN
0,0,0,0,0,0,0,1,1,1,2,3,2,0,0,1,NaN
0,0,0,0,0,0,2,0,3,0,3,0,0,0,2,0,NaN
0,0,0,0,0,1,0,0,0,4,5,0,1,0,1,1,NaN
0,0,0,0,0,1,0,3,5,3,3,0,0,1,0,0,NaN
0,0,0,0,0,1,0,2,0,0,3,0,1,0,2,1,NaN
0,0,0,0,0,1,2,2,0,0,3,3,1,0,0,2,NaN
0,0,0,0,1,1,3,2,6,0,4,0,1,0,0,0,NaN
0,0,0,0,0,2,2,3,1,2,4,2,0,2,0,0,NaN
0,0,0,0,0,0,1,2,6,1,6,0,1,0,0,1,NaN
0,0,0,0,1,0,0,1,3,2,4,0,1,0,0,0,NaN
0,0,0,0,0,0,0,1,0,1,6,0,0,3,0,0,NaN
0,0,0,0,0,1,0,1,2,0,3,1,1,0,1,1,NaN
0,0,0,0,2,0,0,3,0,4,4,4,0,0,2,0,NaN
0,0,0,0,0,0,4,0,5,2,3,0,0,1,2,0,NaN
0,0,0,0,0,0,1,2,3,2,1,2,2,0,0,1,NaN
0,0,0,0,0,3,0,5,2,0,4,4,0,2,0,0,NaN
0,0,0,0,0,2,0,1,5,2,1,0,1,0,0,1,NaN
0,0,0,0,0,2,3,2,4,2,3,2,2,0,0,0,NaN
0,0,1,0,0,2,0,0,0,1,5,1,0,0,2,0,NaN
0,0,0,0,0,1,0,1,3,1,8,1,0,0,0,0,NaN
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,NaN
0,0,0,0,0,0,0,5,1,0,2,1,0,0,0,4,NaN
0,0,0,0,0,0,0,0,0,2,5,4,0,2,0,0,NaN
0,0,0,0,0,0,0,3,4,0,1,2,2,0,2,0,NaN
0,0,0,0,0,1,1,2,3,0,3,4,1,2,0,0,NaN
0,0,0,0,0,1,0,2,3,1,1,0,1,2,0,0,NaN
0,0,0,0,0,1,0,2,1,1,4,1,0,0,0,0,NaN
0,0,2,0,0,2,2,0,2,1,0,2,3,0,0,0,NaN
0,0,0,0,0,0,0,1,5,3,5,0,0,0,1,1,NaN
0,0,0,0,0,5,0,1,3,1,4,1,0,0,0,0,NaN
0,0,0,0,0,0,4,2,2,0,1,0,3,1,1,0,NaN
0,0,0,0,0,1,3,2,2,0,1,0,1,0,2,0,NaN
0,0,0,0,0,0,1,1,4,0,2,0,3,0,0,1,NaN
0,0,0,0,0,1,0,0,1,0,1,3,0,0,2,1,NaN
0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,NaN
0,0,0,0,0,0,0,0,2,0,4,0,2,0,1,0,NaN
0,0,0,0,0,0,3,1,0,1,1,3,0,0,1,0,NaN
0,0,0,0,0,3,1,0,6,3,4,1,0,1,0,1,NaN
0,0,0,0,0,1,3,1,0,1,4,0,0,1,1,0,NaN
0,0,0,0,0,0,0,4,4,1,5,0,5,4,0,1,NaN
0,0,0,0,0,1,0,4,1,3,7,0,1,1,0,0,NaN
0,0,0,0,0,4,2,6,4,9,1,1,0,1,5,0,NaN
0,0,0,0,0,1,0,6,3,0,4,1,1,0,2,0,NaN
0,0,0,0,1,0,4,2,3,0,2,5,0,1,0,0,NaN
0,0,0,0,0,1,0,5,2,1,3,0,0,1,1,0,NaN
0,0,0,0,0,1,1,2,2,1,3,3,1,3,2,2,NaN
1,0,1,0,1,0,3,4,2,1,2,1,2,0,0,2,NaN
0,0,0,0,0,0,0,0,5,1,6,1,1,1,2,0,NaN
0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,NaN
0,0,0,1,0,6,0,0,4,1,1,1,0,0,0,1,NaN
0,0,0,1,0,0,0,2,2,3,3,2,1,0,0,0,NaN
0,0,0,0,2,0,0,3,1,1,4,4,0,1,0,0,NaN
0,0,0,0,1,0,0,0,2,2,1,1,2,0,0,1,NaN
0,0,0,0,0,2,2,0,3,1,4,2,2,0,0,0,NaN
0,0,0,0,0,0,5,0,4,3,1,0,0,0,0,0,NaN
0,0,0,0,1,0,0,1,0,2,4,0,0,1,0,2,NaN
0,0,0,0,0,1,3,0,0,0,6,2,1,0,0,0,NaN
0,0,0,0,1,0,0,0,0,3,5,0,0,0,0,0,NaN
0,0,0,0,0,1,6,2,1,1,4,3,0,3,0,2,NaN
0,0,0,0,0,0,1,1,5,1,2,1,3,0,2,1,NaN
0,0,0,1,0,1,0,2,4,1,3,1,0,2,0,2,NaN
0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,NaN
0,0,0,0,0,0,0,1,4,2,0,2,0,0,0,0,NaN
0,0,0,0,1,2,5,2,1,4,2,0,0,1,0,0,NaN
0,0,0,0,0,0,2,1,2,0,7,1,0,0,2,0,NaN
0,0,0,0,0,0,1,4,4,1,0,0,6,0,0,0,NaN
0,0,0,0,0,0,1,0,0,1,4,1,0,1,0,1,NaN
0,0,0,0,0,2,0,1,1,0,1,2,1,0,3,0,NaN
0,0,0,0,0,0,0,1,4,0,2,3,0,6,0,0,NaN
